resale_price,lease_remain_years,bhk,floor,address_encoded_numeric
424000.0,74,5,8.0,20
358000.0,74,5,2.0,20
400000.0,72,5,8.0,20
415000.0,72,5,5.0,20
215000.0,89,2,5.0,20
410000.0,89,3,11.0,20
325000.0,91,3,8.0,20
265000.0,63,3,11.0,20
248000.0,63,3,11.0,20
269880.0,60,3,11.0,20
265000.0,60,3,8.0,20
305000.0,61,3,11.0,20
247000.0,65,3,11.0,20
320000.0,92,3,14.0,20
260000.0,65,3,11.0,20
260000.0,65,3,5.0,20
242000.0,59,3,5.0,20
252000.0,61,3,5.0,20
285000.0,88,3,5.0,20
248000.0,59,3,5.0,20
270000.0,63,3,2.0,20
290000.0,64,3,11.0,20
256000.0,65,3,11.0,20
248000.0,61,3,5.0,20
282000.0,61,3,11.0,20
270000.0,60,3,5.0,20
275000.0,61,3,11.0,20
270000.0,61,3,11.0,20
255000.0,61,3,2.0,20
278000.0,61,3,8.0,20
310000.0,92,3,11.0,20
290000.0,64,3,11.0,20
250000.0,68,3,8.0,20
248000.0,63,3,5.0,20
377000.0,91,4,5.0,20
327500.0,91,4,2.0,20
375000.0,91,4,5.0,20
317000.0,64,4,2.0,20
408000.0,91,4,11.0,20
328000.0,64,4,5.0,20
273000.0,64,4,2.0,20
572000.0,89,4,14.0,20
400000.0,91,4,8.0,20
390000.0,91,4,14.0,20
420000.0,91,4,11.0,20
401000.0,91,4,14.0,20
283000.0,64,4,5.0,20
565000.0,89,4,11.0,20
375000.0,91,4,11.0,20
375000.0,61,4,11.0,20
288000.0,63,4,8.0,20
320000.0,63,4,2.0,20
326888.0,64,4,5.0,20
333000.0,64,4,8.0,20
410000.0,91,4,8.0,20
445000.0,91,4,14.0,20
423888.0,91,4,11.0,20
450000.0,91,4,11.0,20
365000.0,91,4,2.0,20
430000.0,91,4,14.0,20
365000.0,64,4,8.0,20
352000.0,71,4,2.0,20
325000.0,63,4,5.0,20
370000.0,62,4,5.0,20
365000.0,64,4,8.0,20
360000.0,59,4,2.0,20
310000.0,61,4,5.0,20
356000.0,64,4,2.0,20
370000.0,64,4,5.0,20
407000.0,88,4,8.0,20
360000.0,61,4,2.0,20
360000.0,76,4,8.0,20
338000.0,61,4,8.0,20
324000.0,64,4,2.0,20
418000.0,91,4,8.0,20
395000.0,91,4,14.0,20
367000.0,91,4,2.0,20
418000.0,91,4,14.0,20
430000.0,91,4,14.0,20
400000.0,91,4,5.0,20
365000.0,91,4,2.0,20
395000.0,91,4,8.0,20
380000.0,91,4,8.0,20
380000.0,91,4,8.0,20
380000.0,89,4,8.0,20
366000.0,92,4,5.0,20
410000.0,92,4,14.0,20
380000.0,92,4,5.0,20
380000.0,92,4,5.0,20
390000.0,92,4,5.0,20
400000.0,92,4,8.0,20
300000.0,61,4,2.0,20
318000.0,63,4,2.0,20
328000.0,61,4,8.0,20
308000.0,63,4,5.0,20
373000.0,63,4,11.0,20
367000.0,64,4,2.0,20
295000.0,64,4,11.0,20
290000.0,63,4,5.0,20
472888.0,91,5,8.0,20
426000.0,91,5,2.0,20
498000.0,91,5,11.0,20
410000.0,64,5,2.0,20
510000.0,91,5,5.0,20
530000.0,91,5,11.0,20
530888.0,91,5,8.0,20
493000.0,91,5,5.0,20
428000.0,64,5,2.0,20
412000.0,61,5,11.0,20
405000.0,64,5,2.0,20
400000.0,62,5,5.0,20
405000.0,71,5,5.0,20
457000.0,61,5,5.0,20
458000.0,61,5,2.0,20
418888.0,61,5,11.0,20
383000.0,62,5,8.0,20
510000.0,91,5,11.0,20
515000.0,91,5,8.0,20
460000.0,92,5,2.0,20
522000.0,92,5,11.0,20
515000.0,92,5,5.0,20
510000.0,92,5,8.0,20
533000.0,92,5,11.0,20
448000.0,63,5,11.0,20
490000.0,64,5,11.0,20
340000.0,53,3,11.0,20
460000.0,88,3,5.0,20
330000.0,53,3,5.0,20
278000.0,57,3,8.0,20
260000.0,60,3,5.0,20
252000.0,55,3,2.0,20
250000.0,56,3,5.0,20
330000.0,55,3,11.0,20
258000.0,55,3,11.0,20
260000.0,61,3,11.0,20
245000.0,53,3,8.0,20
262000.0,53,3,11.0,20
240000.0,54,3,2.0,20
325000.0,54,3,11.0,20
290000.0,53,3,8.0,20
272000.0,55,3,5.0,20
390000.0,54,3,8.0,20
305000.0,55,3,11.0,20
268500.0,53,3,11.0,20
288000.0,55,3,11.0,20
305000.0,54,3,2.0,20
285000.0,55,3,14.0,20
230000.0,57,3,5.0,20
308000.0,54,3,11.0,20
228000.0,56,3,2.0,20
295000.0,57,3,5.0,20
259000.0,54,3,8.0,20
254000.0,62,3,11.0,20
265000.0,56,3,2.0,20
240000.0,56,3,5.0,20
250000.0,57,3,2.0,20
305000.0,56,3,11.0,20
240000.0,56,3,2.0,20
266000.0,56,3,8.0,20
265888.0,57,3,8.0,20
269000.0,57,3,2.0,20
255000.0,56,3,2.0,20
287000.0,56,3,2.0,20
281000.0,56,3,2.0,20
278000.0,60,3,8.0,20
445000.0,91,3,20.0,20
435000.0,91,3,17.0,20
370000.0,58,4,11.0,20
638888.0,88,4,11.0,20
721000.0,88,4,29.0,20
295000.0,55,4,2.0,20
367000.0,55,4,11.0,20
350000.0,57,4,8.0,20
430000.0,54,4,8.0,20
448000.0,54,4,5.0,20
400000.0,53,4,8.0,20
368888.0,54,4,5.0,20
395000.0,57,4,8.0,20
353000.0,58,4,2.0,20
340000.0,56,4,8.0,20
420000.0,56,4,8.0,20
420000.0,56,4,11.0,20
520000.0,82,4,2.0,20
638000.0,82,4,14.0,20
570000.0,77,4,11.0,20
623000.0,77,4,11.0,20
550000.0,53,5,14.0,20
540000.0,55,5,8.0,20
438000.0,54,5,5.0,20
725000.0,72,5,8.0,20
782000.0,72,5,14.0,20
570000.0,56,5,5.0,20
500000.0,57,5,11.0,20
700000.0,79,5,5.0,20
670000.0,77,5,8.0,20
585000.0,77,5,14.0,20
655000.0,78,5,11.0,20
852888.0,87,5,14.0,20
900000.0,87,5,29.0,20
800000.0,87,5,8.0,20
195000.0,54,2,5.0,20
205000.0,62,2,11.0,20
240000.0,92,2,2.0,20
295000.0,55,3,11.0,20
280000.0,55,3,11.0,20
253000.0,53,3,8.0,20
267000.0,54,3,5.0,20
265000.0,55,3,8.0,20
278000.0,54,3,11.0,20
278000.0,53,3,2.0,20
280000.0,55,3,5.0,20
263000.0,53,3,11.0,20
288000.0,55,3,11.0,20
270000.0,54,3,11.0,20
223000.0,54,3,2.0,20
340000.0,55,3,14.0,20
200000.0,54,3,5.0,20
268000.0,62,3,8.0,20
215000.0,54,3,5.0,20
250000.0,62,3,14.0,20
250000.0,55,3,8.0,20
268000.0,61,3,8.0,20
252000.0,56,3,2.0,20
515000.0,90,3,14.0,20
300000.0,64,3,11.0,20
310000.0,62,3,2.0,20
265000.0,63,3,5.0,20
270000.0,62,3,8.0,20
263000.0,64,3,2.0,20
303000.0,64,3,5.0,20
285000.0,58,3,11.0,20
267000.0,62,3,5.0,20
258000.0,52,3,8.0,20
243000.0,52,3,5.0,20
275000.0,54,3,8.0,20
300000.0,54,3,2.0,20
260000.0,54,3,8.0,20
325000.0,48,3,11.0,20
260000.0,48,3,11.0,20
226000.0,57,3,8.0,20
320000.0,61,3,14.0,20
330000.0,57,3,8.0,20
275000.0,61,3,2.0,20
260000.0,57,3,11.0,20
275000.0,57,3,11.0,20
268000.0,53,3,5.0,20
410000.0,55,4,11.0,20
330000.0,56,4,2.0,20
340000.0,55,4,8.0,20
390000.0,54,4,2.0,20
328000.0,55,4,8.0,20
605000.0,81,4,14.0,20
399000.0,55,4,11.0,20
435000.0,55,4,8.0,20
370000.0,56,4,2.0,20
599000.0,81,4,20.0,20
380000.0,55,4,11.0,20
340000.0,53,4,5.0,20
320000.0,54,4,2.0,20
335000.0,54,4,8.0,20
405000.0,54,4,5.0,20
670000.0,90,4,8.0,20
735000.0,90,4,11.0,20
715000.0,90,4,11.0,20
655000.0,90,4,14.0,20
410000.0,63,4,8.0,20
362000.0,61,4,5.0,20
365000.0,63,4,8.0,20
345000.0,62,4,5.0,20
562000.0,76,4,20.0,20
317000.0,53,4,2.0,20
340000.0,53,4,8.0,20
390000.0,53,4,8.0,20
383000.0,54,4,5.0,20
360000.0,57,4,11.0,20
505000.0,72,4,11.0,20
460000.0,72,4,5.0,20
650000.0,65,4,8.0,20
380000.0,54,4,5.0,20
303000.0,53,4,8.0,20
453000.0,56,5,2.0,20
510000.0,54,5,11.0,20
822000.0,90,5,14.0,20
568888.0,74,5,8.0,20
473000.0,56,5,5.0,20
400000.0,58,5,2.0,20
570000.0,60,5,2.0,20
591000.0,76,5,14.0,20
520000.0,51,5,8.0,20
535000.0,53,5,23.0,20
325000.0,61,3,2.0,20
399000.0,61,3,11.0,20
400000.0,61,3,2.0,20
210000.0,49,3,5.0,20
715000.0,65,4,5.0,20
480000.0,63,4,5.0,20
490000.0,62,4,5.0,20
460000.0,63,4,8.0,20
500000.0,63,4,8.0,20
570000.0,68,4,2.0,20
502888.0,68,4,2.0,20
490000.0,68,4,2.0,20
618000.0,68,4,8.0,20
580000.0,68,4,8.0,20
500000.0,68,4,5.0,20
518000.0,68,4,11.0,20
582888.0,68,4,5.0,20
450000.0,68,4,2.0,20
511000.0,68,4,2.0,20
600000.0,74,4,5.0,20
860000.0,87,4,17.0,20
565000.0,68,4,8.0,20
550000.0,63,4,14.0,20
525000.0,65,4,5.0,20
800000.0,65,5,5.0,20
680000.0,63,5,2.0,20
745000.0,64,5,14.0,20
665000.0,63,5,5.0,20
775000.0,68,5,5.0,20
860000.0,68,5,8.0,20
825000.0,87,5,5.0,20
740000.0,74,5,20.0,20
645000.0,66,5,11.0,20
600000.0,65,5,11.0,20
652000.0,62,5,5.0,20
246800.0,61,3,5.0,20
262000.0,64,3,8.0,20
275000.0,61,3,5.0,20
260000.0,61,3,8.0,20
262000.0,62,3,14.0,20
263000.0,61,3,11.0,20
238000.0,60,3,2.0,20
270000.0,59,3,11.0,20
256000.0,61,3,2.0,20
273000.0,63,3,8.0,20
245000.0,61,3,2.0,20
215000.0,61,3,5.0,20
258000.0,62,3,5.0,20
208000.0,62,3,8.0,20
255000.0,63,3,5.0,20
235000.0,63,3,8.0,20
265000.0,63,3,11.0,20
240000.0,64,3,8.0,20
255000.0,60,3,8.0,20
425000.0,73,4,8.0,20
340000.0,61,4,2.0,20
320000.0,62,4,2.0,20
300000.0,61,4,2.0,20
330000.0,62,4,5.0,20
350000.0,61,4,11.0,20
365000.0,61,4,11.0,20
400000.0,61,4,5.0,20
355000.0,61,4,2.0,20
380000.0,74,4,8.0,20
389000.0,74,4,5.0,20
370000.0,74,4,11.0,20
375000.0,63,4,8.0,20
305000.0,62,4,2.0,20
330000.0,62,4,14.0,20
295000.0,62,4,2.0,20
308000.0,62,4,5.0,20
335000.0,63,4,5.0,20
370000.0,80,4,2.0,20
410000.0,80,4,5.0,20
455000.0,80,4,5.0,20
406000.0,61,4,11.0,20
440000.0,61,4,5.0,20
395000.0,61,4,2.0,20
480000.0,61,5,8.0,20
405000.0,62,5,8.0,20
525000.0,81,5,17.0,20
570000.0,81,5,5.0,20
488000.0,61,5,5.0,20
520000.0,61,5,23.0,20
160000.0,51,1,2.0,20
165000.0,51,1,2.0,20
270000.0,49,3,5.0,20
300000.0,49,3,5.0,20
320000.0,60,3,11.0,20
650000.0,89,3,26.0,20
245000.0,43,3,14.0,20
320000.0,49,3,11.0,20
265000.0,59,3,5.0,20
270000.0,51,3,8.0,20
290000.0,59,3,2.0,20
534888.0,85,3,17.0,20
715000.0,49,3,5.0,20
610000.0,50,3,2.0,20
298000.0,58,3,2.0,20
292000.0,59,3,2.0,20
208000.0,51,3,8.0,20
350000.0,51,3,14.0,20
263800.0,51,3,8.0,20
270000.0,52,3,8.0,20
375000.0,54,3,8.0,20
302000.0,54,3,8.0,20
295000.0,52,3,11.0,20
590000.0,89,3,11.0,20
735000.0,81,4,5.0,20
825000.0,92,4,5.0,20
693000.0,72,4,8.0,20
530000.0,60,4,11.0,20
520000.0,59,4,11.0,20
560000.0,61,4,11.0,20
568000.0,82,4,8.0,20
615000.0,76,4,23.0,20
813000.0,89,4,17.0,20
682000.0,89,4,2.0,20
460000.0,62,4,5.0,20
620000.0,72,4,8.0,20
728888.0,84,4,11.0,20
670000.0,85,4,11.0,20
600000.0,73,4,2.0,20
590000.0,73,4,5.0,20
738000.0,89,4,5.0,20
820000.0,89,4,29.0,20
478000.0,62,4,8.0,20
385000.0,62,4,2.0,20
490000.0,62,4,5.0,20
803000.0,81,4,23.0,20
403888.0,51,4,11.0,20
585000.0,75,4,8.0,20
369000.0,51,4,11.0,20
438000.0,52,4,8.0,20
365000.0,52,4,5.0,20
407000.0,52,4,14.0,20
360000.0,52,4,5.0,20
550000.0,52,5,14.0,20
652000.0,55,5,17.0,20
730000.0,73,5,2.0,20
910000.0,84,5,20.0,20
828000.0,79,5,2.0,20
850000.0,78,5,29.0,20
812000.0,81,5,5.0,20
690000.0,55,5,5.0,20
718000.0,55,5,14.0,20
720000.0,75,5,14.0,20
815000.0,78,5,26.0,20
820000.0,50,5,11.0,20
265000.0,90,2,11.0,20
240000.0,91,2,26.0,20
238000.0,89,2,14.0,20
222000.0,91,2,11.0,20
338000.0,91,3,8.0,20
310000.0,91,3,5.0,20
305000.0,91,3,2.0,20
295000.0,91,3,5.0,20
300000.0,91,3,2.0,20
323000.0,91,3,14.0,20
338888.0,91,3,17.0,20
285000.0,63,3,8.0,20
275000.0,64,3,8.0,20
275000.0,64,3,5.0,20
288000.0,63,3,8.0,20
288000.0,64,3,8.0,20
283000.0,64,3,2.0,20
250000.0,65,3,2.0,20
270000.0,64,3,2.0,20
333333.0,64,3,11.0,20
320000.0,88,3,11.0,20
305000.0,91,3,11.0,20
305000.0,90,3,2.0,20
300000.0,91,3,2.0,20
312888.0,91,3,8.0,20
325000.0,91,3,8.0,20
310000.0,91,3,5.0,20
312000.0,64,4,2.0,20
298000.0,64,4,11.0,20
345000.0,64,4,8.0,20
330000.0,64,4,2.0,20
329000.0,65,4,11.0,20
358000.0,65,4,11.0,20
345000.0,75,4,5.0,20
355000.0,74,4,11.0,20
320000.0,74,4,5.0,20
345000.0,74,4,5.0,20
350000.0,74,4,14.0,20
340000.0,74,4,14.0,20
498000.0,73,4,20.0,20
325000.0,65,4,2.0,20
360000.0,63,4,8.0,20
355000.0,64,4,5.0,20
298000.0,63,4,8.0,20
345000.0,64,4,5.0,20
369000.0,91,4,2.0,20
381000.0,91,4,2.0,20
450000.0,91,4,11.0,20
428000.0,91,4,11.0,20
435000.0,91,4,11.0,20
410000.0,91,4,11.0,20
405888.0,88,4,5.0,20
445000.0,91,4,14.0,20
415000.0,88,4,11.0,20
415000.0,91,4,5.0,20
405888.0,90,4,11.0,20
428888.0,91,4,14.0,20
442888.0,91,4,14.0,20
430000.0,91,4,8.0,20
420000.0,91,4,8.0,20
450000.0,91,4,14.0,20
465000.0,91,4,14.0,17
460000.0,91,4,20.0,20
440000.0,89,4,11.0,20
431000.0,91,4,11.0,20
470000.0,91,4,14.0,17
419000.0,91,4,14.0,17
370000.0,80,4,8.0,20
445000.0,91,4,8.0,20
428000.0,89,4,11.0,20
433000.0,91,4,8.0,17
320000.0,77,4,2.0,20
443000.0,80,4,26.0,20
455000.0,91,4,11.0,17
395000.0,78,4,8.0,20
460000.0,91,4,11.0,20
470888.0,91,4,29.0,20
438000.0,64,5,5.0,20
550000.0,75,5,17.0,20
510000.0,78,5,8.0,20
570000.0,75,5,20.0,20
437000.0,73,5,8.0,20
440000.0,64,5,14.0,20
400000.0,74,5,2.0,20
490000.0,74,5,2.0,20
520000.0,74,5,14.0,20
558000.0,75,5,11.0,20
660000.0,79,5,11.0,20
660000.0,77,5,17.0,20
612000.0,74,5,5.0,20
448888.0,64,5,11.0,20
350000.0,78,5,2.0,20
540000.0,91,5,14.0,20
538000.0,91,5,14.0,20
500000.0,80,5,14.0,20
575000.0,91,5,14.0,20
488000.0,77,5,8.0,20
420000.0,78,5,2.0,20
590000.0,91,5,17.0,20
540000.0,91,5,14.0,20
635000.0,65,4,5.0,20
890000.0,50,5,8.0,20
833000.0,64,5,11.0,20
860000.0,65,5,14.0,20
222000.0,58,2,11.0,20
250000.0,58,2,11.0,20
320000.0,53,3,14.0,20
363000.0,60,3,11.0,20
370000.0,60,3,8.0,20
442588.0,53,3,11.0,20
470000.0,57,3,17.0,20
460000.0,50,4,14.0,20
460000.0,50,4,17.0,20
650000.0,56,4,26.0,20
570000.0,61,4,8.0,20
200000.0,91,2,2.0,20
238800.0,91,2,20.0,20
216000.0,91,2,8.0,20
260000.0,60,3,5.0,20
262000.0,60,3,14.0,20
300000.0,65,3,8.0,20
262000.0,65,3,5.0,20
234000.0,55,3,2.0,20
255000.0,55,3,11.0,20
320000.0,75,4,5.0,20
318000.0,75,4,2.0,20
345000.0,68,4,8.0,20
320000.0,68,4,2.0,20
365000.0,76,4,14.0,20
355000.0,69,4,2.0,20
390000.0,92,4,5.0,20
410000.0,92,4,11.0,20
418000.0,92,4,5.0,20
360888.0,89,4,5.0,20
376000.0,92,4,2.0,20
380000.0,92,4,2.0,20
355000.0,92,4,2.0,20
316888.0,79,4,5.0,20
330000.0,75,4,2.0,20
314000.0,78,4,2.0,20
370000.0,75,4,8.0,20
337000.0,78,4,5.0,20
310000.0,79,4,2.0,20
337000.0,75,4,2.0,20
345000.0,66,4,5.0,20
310000.0,66,4,2.0,20
350000.0,65,4,11.0,20
350000.0,69,4,5.0,20
375000.0,72,4,5.0,20
348000.0,71,4,14.0,20
335000.0,70,4,14.0,20
370000.0,71,4,8.0,20
320000.0,71,4,2.0,20
372000.0,72,4,11.0,20
388000.0,72,4,17.0,20
342000.0,72,4,2.0,20
335000.0,74,4,5.0,20
330000.0,74,4,8.0,20
335000.0,74,4,2.0,20
285000.0,55,4,2.0,20
288000.0,65,4,2.0,20
325000.0,65,4,8.0,20
410000.0,69,5,5.0,20
370000.0,75,5,2.0,20
420000.0,75,5,14.0,20
426888.0,75,5,11.0,20
420000.0,76,5,14.0,20
510000.0,69,5,11.0,20
443000.0,69,5,5.0,20
420000.0,73,5,11.0,20
440000.0,68,5,11.0,20
400000.0,75,5,5.0,20
410000.0,75,5,5.0,20
380000.0,75,5,2.0,20
392000.0,75,5,11.0,20
370000.0,78,5,11.0,20
480000.0,69,5,5.0,20
470000.0,69,5,2.0,20
380000.0,71,5,14.0,20
425000.0,70,5,11.0,20
435000.0,70,5,5.0,20
420000.0,71,5,2.0,20
402000.0,72,5,5.0,20
420000.0,72,5,2.0,20
488000.0,72,5,2.0,20
450000.0,74,5,17.0,20
508000.0,89,3,20.0,20
528000.0,89,3,20.0,20
530000.0,89,3,17.0,20
438000.0,54,3,11.0,20
346888.0,54,3,11.0,20
283888.0,55,3,2.0,20
515000.0,90,3,8.0,20
277500.0,57,3,2.0,20
258000.0,55,3,2.0,20
309999.0,56,3,8.0,20
537000.0,90,3,20.0,20
328000.0,55,3,8.0,20
265000.0,55,3,5.0,20
320000.0,56,3,5.0,20
308000.0,54,3,2.0,20
315000.0,59,3,8.0,20
295000.0,59,3,5.0,20
260000.0,55,3,2.0,20
275000.0,55,3,5.0,20
275000.0,59,3,8.0,20
270000.0,56,3,8.0,20
470000.0,54,4,11.0,20
483000.0,54,4,11.0,20
718000.0,89,4,23.0,20
740888.0,89,4,20.0,20
485000.0,54,4,5.0,20
508000.0,54,4,8.0,20
660000.0,78,4,11.0,20
709000.0,78,4,8.0,20
735000.0,90,4,26.0,20
700000.0,90,4,5.0,20
695000.0,90,4,5.0,20
717000.0,90,4,8.0,20
763000.0,90,4,23.0,20
748000.0,90,4,17.0,20
436666.0,60,4,5.0,20
368000.0,57,4,5.0,20
390000.0,54,4,8.0,20
660000.0,54,5,26.0,20
910000.0,90,5,20.0,20
660000.0,63,5,11.0,20
636888.0,57,5,11.0,20
210000.0,62,2,5.0,20
190000.0,49,2,5.0,20
180000.0,43,2,8.0,20
275000.0,51,3,5.0,20
285000.0,54,3,8.0,20
315000.0,57,3,5.0,20
200000.0,43,3,2.0,20
218000.0,43,3,8.0,20
222000.0,43,3,11.0,20
230000.0,45,3,11.0,20
200000.0,47,3,2.0,20
200000.0,43,3,5.0,20
210000.0,45,3,2.0,20
210000.0,43,3,2.0,20
225000.0,47,3,8.0,20
255000.0,53,3,8.0,20
463000.0,83,3,11.0,20
400000.0,83,3,8.0,20
400000.0,59,3,11.0,20
470000.0,57,4,5.0,20
596000.0,73,4,17.0,20
662000.0,74,4,2.0,20
475000.0,57,4,2.0,20
430000.0,53,4,11.0,20
535000.0,60,4,5.0,20
380000.0,51,4,14.0,20
412000.0,61,4,5.0,20
360000.0,61,4,2.0,20
365000.0,61,4,5.0,20
420000.0,61,4,2.0,20
520000.0,59,5,5.0,20
550000.0,53,5,14.0,20
690000.0,68,5,5.0,20
605000.0,56,5,17.0,20
660000.0,73,5,8.0,20
560000.0,61,5,8.0,20
223000.0,91,2,11.0,20
215100.0,91,2,5.0,20
280000.0,57,3,11.0,20
258000.0,60,3,2.0,20
257000.0,58,3,2.0,20
272000.0,58,3,8.0,20
262000.0,59,3,2.0,20
272000.0,57,3,8.0,20
261888.0,57,3,8.0,20
280000.0,59,3,11.0,20
268000.0,62,3,5.0,20
236000.0,63,3,5.0,20
262000.0,60,3,5.0,20
440000.0,90,3,5.0,20
365000.0,91,3,11.0,20
360000.0,91,3,11.0,20
345000.0,92,3,11.0,20
445000.0,91,4,17.0,20
425000.0,91,4,5.0,20
470800.0,91,4,17.0,20
470888.0,60,4,8.0,20
318000.0,62,4,2.0,20
425000.0,65,4,8.0,20
420000.0,66,4,11.0,20
420000.0,62,4,8.0,20
338000.0,61,4,5.0,20
375000.0,64,4,8.0,20
340000.0,59,4,5.0,20
380000.0,65,4,8.0,20
445000.0,66,4,11.0,20
465000.0,67,4,8.0,20
318000.0,62,4,2.0,20
380000.0,66,4,5.0,20
339000.0,63,4,5.0,20
504000.0,68,4,14.0,20
472000.0,68,4,2.0,20
495000.0,76,4,14.0,20
450000.0,68,4,5.0,20
358000.0,63,4,2.0,20
400000.0,63,4,11.0,20
335000.0,73,4,14.0,20
380000.0,60,4,5.0,20
465000.0,91,4,14.0,20
475000.0,91,4,17.0,20
475000.0,91,4,11.0,20
468000.0,91,4,14.0,20
469888.0,91,4,8.0,20
415000.0,91,4,5.0,20
525000.0,92,4,14.0,20
444000.0,92,4,8.0,20
506880.0,92,4,8.0,20
463888.0,92,4,2.0,20
460000.0,92,4,5.0,20
535000.0,92,4,8.0,20
530000.0,92,4,20.0,20
550000.0,92,4,11.0,20
553888.0,92,4,17.0,20
550000.0,92,4,8.0,20
425000.0,80,5,14.0,20
495000.0,62,5,2.0,20
450000.0,60,5,5.0,20
595000.0,68,5,11.0,20
439000.0,75,5,8.0,20
458000.0,75,5,5.0,20
400000.0,75,5,2.0,20
410000.0,75,5,2.0,20
530000.0,74,5,8.0,20
515000.0,60,5,8.0,20
635000.0,91,5,11.0,20
685000.0,92,5,14.0,20
743000.0,92,5,11.0,20
670000.0,92,5,5.0,20
650000.0,92,5,5.0,20
680000.0,92,5,11.0,20
230000.0,50,3,11.0,20
266000.0,89,2,23.0,20
239999.0,89,2,11.0,20
260000.0,59,3,11.0,20
320000.0,57,3,5.0,20
268000.0,59,3,2.0,20
285000.0,57,3,11.0,20
240000.0,59,3,2.0,20
285000.0,60,3,11.0,20
255000.0,59,3,5.0,20
317000.0,90,3,8.0,20
250000.0,59,3,2.0,20
269000.0,59,3,8.0,20
242000.0,55,3,11.0,20
240000.0,61,3,5.0,20
210000.0,42,3,5.0,20
345000.0,89,3,20.0,20
355000.0,61,4,2.0,20
340000.0,59,4,5.0,20
300000.0,54,4,5.0,20
308000.0,57,4,11.0,20
475000.0,74,4,14.0,20
395000.0,74,4,5.0,20
475000.0,74,4,14.0,20
620000.0,58,5,17.0,20
495000.0,57,5,14.0,20
515000.0,57,5,5.0,20
535000.0,58,5,8.0,20
550000.0,63,5,11.0,20
431500.0,57,5,2.0,20
445000.0,59,5,8.0,20
400000.0,55,5,23.0,20
330000.0,55,5,5.0,20
430000.0,79,5,11.0,20
600000.0,89,5,20.0,20
500000.0,89,5,5.0,20
630000.0,74,5,17.0,20
205000.0,84,2,11.0,20
234000.0,84,2,11.0,20
178000.0,51,3,5.0,2
215000.0,51,3,11.0,2
200000.0,54,3,5.0,20
318000.0,91,3,5.0,20
350000.0,91,3,14.0,20
220500.0,52,3,8.0,20
235000.0,52,3,23.0,6
290000.0,61,3,11.0,20
255000.0,60,3,8.0,20
290000.0,60,3,2.0,20
285000.0,60,3,11.0,20
272000.0,58,3,8.0,20
286000.0,59,3,8.0,20
280000.0,58,3,8.0,20
267000.0,65,3,11.0,20
245000.0,64,3,5.0,20
282000.0,88,3,2.0,20
375000.0,90,3,2.0,20
410888.0,91,4,5.0,20
416000.0,90,4,5.0,20
420000.0,91,4,2.0,20
441800.0,90,4,17.0,20
338000.0,60,4,8.0,20
330000.0,60,4,5.0,20
335000.0,60,4,8.0,20
300000.0,77,4,2.0,20
300000.0,66,4,5.0,20
313888.0,61,4,5.0,20
300000.0,60,4,2.0,20
328000.0,60,4,8.0,20
328000.0,59,4,2.0,20
410000.0,60,4,5.0,20
338000.0,78,4,5.0,20
438000.0,76,4,11.0,20
330000.0,77,4,2.0,20
340000.0,76,4,2.0,20
412000.0,77,4,11.0,20
443888.0,76,4,14.0,20
395000.0,76,4,11.0,20
340000.0,66,4,8.0,20
348000.0,72,4,11.0,20
336000.0,72,4,14.0,20
343000.0,72,4,8.0,20
322000.0,66,4,5.0,20
325000.0,66,4,11.0,20
328000.0,72,4,14.0,20
305000.0,66,4,2.0,20
325000.0,72,4,11.0,20
295000.0,64,4,11.0,20
408000.0,84,4,8.0,20
360000.0,82,4,2.0,20
370000.0,84,4,2.0,20
438000.0,88,4,17.0,20
385000.0,86,4,5.0,20
450000.0,86,4,11.0,20
430000.0,91,4,8.0,20
405000.0,91,4,2.0,20
530000.0,91,5,14.0,20
350000.0,78,5,2.0,20
360000.0,52,5,5.0,20
380000.0,52,5,11.0,20
400000.0,53,5,8.0,7
480000.0,73,5,5.0,20
420000.0,77,5,11.0,20
362000.0,65,5,5.0,20
501388.0,76,5,14.0,20
370000.0,79,5,5.0,20
375000.0,78,5,5.0,20
395000.0,61,5,5.0,20
411000.0,61,5,5.0,20
452000.0,60,5,5.0,20
415000.0,61,5,5.0,20
465000.0,78,5,14.0,20
470000.0,78,5,8.0,20
468000.0,76,5,14.0,20
485000.0,77,5,11.0,20
535000.0,77,5,14.0,20
410000.0,84,5,2.0,20
520000.0,77,5,17.0,20
450000.0,77,5,5.0,20
492500.0,77,5,5.0,20
485000.0,77,5,14.0,20
438000.0,77,5,2.0,20
426000.0,77,5,2.0,20
425000.0,77,5,14.0,20
450000.0,77,5,2.0,20
468000.0,77,5,8.0,20
420000.0,77,5,5.0,20
372888.0,78,5,5.0,20
400000.0,77,5,5.0,20
395000.0,71,5,8.0,20
385000.0,69,5,2.0,20
418000.0,69,5,8.0,20
350000.0,69,5,2.0,20
380000.0,65,5,11.0,20
408000.0,65,5,8.0,20
415000.0,65,5,8.0,20
480000.0,84,5,17.0,20
480000.0,84,5,17.0,20
466000.0,84,5,5.0,20
720000.0,90,5,17.0,20
650000.0,90,5,8.0,20
645000.0,90,5,5.0,20
695000.0,90,5,14.0,20
445000.0,72,5,8.0,20
470000.0,77,5,11.0,20
185000.0,46,2,8.0,20
200000.0,46,2,5.0,20
290000.0,55,3,5.0,20
268000.0,57,3,8.0,20
248000.0,57,3,5.0,20
585000.0,87,3,5.0,20
630000.0,87,3,8.0,20
485000.0,80,3,26.0,20
271000.0,50,3,5.0,20
